season;lemma_final;cnt_total
summer;бесплатн;71
summer;бесподоб;1
summer;бесподобн;21
summer;беспоко;3
summer;беспокойств;1
summer;бесполезн;2
summer;беспорн;1
summer;беспроигрышн;3
summer;бессмыслен;1
summer;бессовестн;1
summer;бесспорн;1
summer;бестолков;2
summer;бестроганоф;1
summer;бесфкусн;1
summer;бесформен;1
summer;бесценок;1
summer;бет;1
summer;бетон;6
summer;бефстроган;6
summer;бефстроганов;1
summer;бехеревк;1
summer;бешбармак;1
summer;бешен;2
summer;библиотек;3
summer;биг;2
summer;бидэ;1
summer;бизнес;126
summer;бизнесланч;4
summer;бизнесмен;1
summer;бизнесс;1
summer;бик;1
summer;бил;4
summer;билет;5
summer;биллиард;1
summer;бильярд;2
summer;бильярдн;1
summer;биолимонад;1
summer;бирхауз;1
summer;бирхаус;4
summer;биск;2
summer;бистр;16
summer;бит;14
summer;битк;4
summer;биточк;6
summer;биф;2
summer;бифбургер;1
summer;бифстрога;1
summer;бифштекс;12
summer;бич;1
summer;бишер;1
summer;биштекс;1
summer;благ;13
summer;благадар;1
summer;благодар;113
summer;благодарн;116
summer;благодарств;3
summer;благодарству;3
summer;благополучн;1
summer;благоприятн;2
summer;благород;1
summer;благородн;2
summer;благоустроен;2
summer;благоуха;1
summer;блан;1
summer;бланш;1
summer;блвда;1
summer;блева;1
summer;блевотн;1
summer;бледн;1
summer;блендер;1
summer;блеск;5
summer;блестящ;2
summer;блеф;1
summer;ближ;10
summer;ближайш;6
summer;ближн;1
summer;ближнеазиатск;1
summer;близ;2
summer;близк;40
summer;близлежа;2
summer;близост;3
summer;блин;32
summer;блинб;1
summer;блинчик;20
summer;блльшо;1
summer;блоггер;1
summer;блогер;5
summer;блок;1
summer;блокнот;1
summer;блондин;2
summer;блондинк;2
summer;блэк;1
summer;блэкпинк;1
summer;блю;4
summer;блюгодар;1
summer;блюд;2892
summer;блюдечк;1
summer;блюдц;4
summer;блюл;1
summer;блютуз;1
summer;бо;9
summer;боб;9
summer;бобм;1
summer;бобов;2
summer;бобруйск;1
summer;бог;9
summer;богат;23
summer;богин;2
summer;богическ;1
summer;бодр;2
summer;бодря;1
summer;бодяж;1
summer;бодяжн;1
summer;боев;1
summer;бож;6
summer;божеск;1
summer;божествен;49
summer;бойфренд;1
summer;бок;1
summer;бока;18
summer;бокал;19
summer;бокальчик;3
summer;боков;1
summer;бокс;3
summer;бол;9
summer;болгарск;2
summer;боле;1
summer;болезн;2
summer;болел;3
summer;болельщик;1
summer;болет;1
summer;болоньез;3
summer;болта;8
summer;болтавн;1
summer;больн;3
summer;больниц;1
summer;больон;1
summer;больш;1046
summer;большин;1
summer;большинств;19
summer;большл;1
summer;большущ;1
summer;бомб;73
summer;бомбезн;2
summer;бомбическ;17
summer;бомбичн;1
summer;бомбов;4
summer;бомж;1
summer;бомонд;1
summer;бонтон;1
summer;бонус;33
summer;бонусн;2
summer;бородат;2
summer;бородинск;2
summer;борт;1
summer;борщ;76
summer;борьш;2
summer;босерон;1
summer;бостон;1
summer;бот;1
summer;ботаническ;1
summer;ботв;1
summer;боул;8
summer;бочков;2
summer;бошк;5
summer;боюд;2
summer;боя;7
summer;бпешк;1
summer;брав;15
summer;брак;1
summer;бракосочетан;1
summer;брал;258
summer;бранч;7
summer;браслет;5
summer;брассер;7
summer;брат;38
summer;брата;1
summer;браун;2
summer;брашк;1
summer;бревн;1
summer;бред;2
summer;брезглив;1
summer;брезгу;1
summer;брекфаст;1
summer;бренд;2
summer;брендирова;1
summer;бренност;1
summer;бри;1
summer;бриз;1
summer;бриош;9
summer;брискет;9
summer;брод;2
summer;брожен;1
summer;броккол;9
summer;броколл;1
summer;брон;62
summer;бронзов;1
summer;бронир;15
summer;бронирова;92
summer;бронирован;26
summer;бронировла;1
summer;брониру;1
summer;брорюнирова;1
summer;брос;6
summer;броса;1
summer;брош;1
summer;бррррррр;1
summer;брускет;7
summer;брускетт;17
summer;брусник;3
summer;брусничн;5
summer;брутальн;2
summer;брщик;1
summer;брызг;2
summer;брызга;1
summer;брынз;1
summer;брюл;1
summer;брюнетк;2
summer;брюссел;1
summer;бтс;1
summer;буд;251
summer;будет;41
summer;будеш;4
summer;будн;37
summer;будораж;1
summer;будут;33
summer;будуч;6
summer;будущ;7
summer;будьт;13
summer;буйабес;1
summer;буйств;1
summer;букв;5
summer;буквальн;46
summer;букет;3
summer;букетик;2
summer;бул;2
summer;булат;3
summer;булачн;1
summer;булгарск;3
summer;булгур;5
summer;булдак;2
summer;булк;9
summer;булочек;1
summer;булочк;13
summer;булочн;1
summer;бульен;1
summer;бульон;92
summer;бульонниц;1
summer;бульончик;2
summer;бум;1
summer;бумаг;7
summer;бумажк;1
summer;бумажка;1
summer;бумажн;11
summer;бун;1
summer;бунчон;1
summer;бур;1
summer;бурат;3
summer;буратт;2
summer;бурбон;1
summer;бургер;120
summer;бургерн;1
summer;бургундск;1
summer;бургунск;1
summer;бурд;2
summer;бурн;3
summer;буррат;4
summer;бурха;1
summer;бутерброд;4
summer;бутил;1
summer;бутилирова;1
summer;бутлеров;3
summer;бутыл;2
summer;бутылк;31
summer;бутылочек;1
summer;бутылочк;8
summer;бутылочн;6
summer;буфет;1
summer;буханк;1
summer;бухгалтер;1
summer;быв;3
summer;быва;148
summer;бывш;3
summer;быз;1
summer;бык;1
summer;был;4
summer;былт;1
summer;бымтр;2
summer;быср;1
summer;быстр;1270
summer;быстреньк;1
summer;быстрещ;1
summer;быстрот;3
summer;быт;2
summer;бытов;1
summer;бычтр;1
summer;бьет;3
summer;бьеш;1
summer;бьют;5
summer;бьютик;1
summer;бьянк;1
summer;бэбистер;1
summer;бэз;1
summer;бэйб;1
summer;бэк;1
summer;бэлеш;3
summer;бэшамел;1
summer;бюджет;1
summer;бюджетн;50
summer;ва;53
summer;ваааа;1
summer;ваащ;1
summer;ваг;1
summer;ваган;1
summer;вагон;3
summer;важн;72
summer;ваз;3
summer;вайб;15
summer;вайбик;1
summer;вайбов;5
summer;вайфа;1
summer;вал;1
summer;валенк;1
summer;валентин;1
summer;валер;3
summer;вальевск;1
summer;вальер;2
summer;вальполичелл;1
summer;валя;8
summer;вам;12
summer;ван;2
summer;ванг;1
summer;ванильн;3
summer;ванла;1
summer;вар;7
summer;варанас;1
summer;варвар;5
summer;варен;39
summer;вареник;11
summer;вареньк;1
summer;вариант;64
summer;вариац;8
summer;варицац;1
summer;варьир;1
summer;васаб;7
summer;василис;2
summer;васильчук;3
summer;васок;1
summer;ват;2
summer;ватсап;1
summer;ваушн;1
summer;вафельн;1
summer;вафл;16
summer;вахитов;1
summer;вахтер;1
summer;вахххх;1
summer;вацап;1
summer;ваш;173
summer;ващ;2
summer;ващгеек;1
summer;вбит;1
summer;вблиз;3
summer;ввел;3
summer;ввид;12
summer;ввинт;1
summer;ввод;3
summer;вдал;2
summer;вдво;20
summer;вдвойн;4
summer;вдесятер;1
summer;вдобавок;1
summer;вдовол;4
summer;вдогонк;1
summer;вдол;6
summer;вдохновител;1
summer;вдохновлен;1
summer;вдохновля;2
summer;ве;127
summer;вег;1
summer;вега;3
summer;веган;5
summer;веганск;7
summer;вегетарианск;12
summer;вегетарианц;2
summer;вед;3
summer;ведерк;2
summer;ведет;2
summer;ведн;1
summer;ведомствен;1
summer;ведр;3
summer;ведут;1
summer;ведуш;1
summer;ведущ;18
summer;веет;2
summer;веждив;1
summer;вежив;1
summer;вежилв;1
summer;вежл;29
summer;вежлив;1126
summer;везд;58
summer;вездесущ;2
summer;везет;1
summer;вейп;1
summer;век;7
summer;веков;1
summer;вексн;1
summer;вел;9
summer;велик;7
summer;великоват;1
summer;великолеп;11
summer;великолепн;184
summer;велич;3
summer;величайш;1
summer;величеств;1
summer;велк;3
summer;велосипед;1
summer;венигрет;1
summer;венск;1
summer;вентилятор;9
summer;вентиляц;11
summer;вер;12
summer;веранд;319
summer;верблюд;1
summer;вердикт;2
summer;вермишел;1
summer;вермишелев;2
summer;верн;307
summer;вернет;1
summer;вернув;1
summer;вернувш;1
summer;вернул;52
summer;вернуст;1
summer;вернут;77
summer;вероятн;8
summer;верс;4
summer;верх;5
summer;верхн;8
summer;вершин;1
summer;верьт;1
summer;вес;19
summer;весел;62
summer;веселеньк;1
summer;веск;1
summer;весн;14
summer;весом;1
summer;вест;5
summer;вестерн;1
summer;весьм;28
summer;ветер;5
summer;ветерк;1
summer;ветк;1
summer;веточк;1
summer;ветр;1
summer;ветчин;2
summer;веус;1
summer;веусн;2
summer;вечер;449
summer;вечеринк;5
summer;вечеринок;1
summer;вечерк;1
summer;вечерн;28
summer;вечерочк;1
summer;вечн;9
summer;вечност;2
summer;вешалк;1
summer;вешенк;1
summer;вешлив;1
summer;вешневск;1
summer;вещ;16
summer;веян;1
summer;вжив;2
summer;взаимн;1
summer;взаимодейств;2
summer;взаимодействова;2
summer;взаимопомощ;1
summer;взам;2
summer;взбес;1
summer;взбит;5
summer;взбучк;1
summer;взвар;1
summer;взвешива;1
summer;взгляд;58
summer;взглянут;1
summer;вздул;1
summer;вздут;1
summer;взима;1
summer;взир;1
summer;взлета;1
summer;взор;1
summer;взорва;1
summer;взросл;66
summer;взрыв;4
summer;взыскательн;2
summer;взяв;1
summer;взял;167
summer;взят;68
summer;вибрац;1
summer;вид;415
summer;вида;2
summer;виде;15
summer;видел;54
summer;виден;2
summer;видеокамер;1
summer;видеокарт;2
summer;видеоклип;1
summer;видет;16
summer;виджет;1
summer;видим;112
summer;видн;61
summer;видов;2
summer;видок;1
summer;виж;11
summer;виз;27
summer;визжат;1
summer;визит;24
summer;визитн;1
summer;визуа;2
summer;визуальн;8
summer;виктор;14
summer;викторин;1
summer;вилк;23
summer;вилок;1
summer;вильда;3
summer;вильдан;1
summer;вин;171
summer;винегрет;5
